dim=4
num=1152
-1	0.70962908198574	0.859085126714355	-0.921769343280126	0.599550904519647
-1	0.551287611737516	-0.525192793237601	0.898443982889151	0.472021760173152
1	-0.0140654253838889	-0.956303597407557	-0.2944465248354	-0.947947685582539
1	-0.853807958706193	-0.882443445679938	-0.913013881963219	0.694270664683669
-1	0.622499815943884	-0.817621006545434	0.730640521147587	0.188090064184782
-1	-0.573160088422317	0.442834703923592	-0.578932744254792	-0.929111449946236
-1	0.465885854077472	-0.867777112809837	0.882684481275587	0.453587332485983
1	0.279101487844764	-0.833766854290742	-0.335623698931012	-0.418741794963713
1	-0.415584466147974	-0.376641683921517	-0.256061595518171	0.405637992269191
-1	0.0869983234847889	0.877968179936506	0.0867252690190101	-0.367795406546348
-1	-0.599371299892371	-0.860915290127003	0.943977584104974	0.795206293368342
-1	-0.323345218470015	0.901269924780945	0.328133440263632	-0.450261934404383
-1	0.823405684821031	-0.363207891286913	0.0818028035954586	0.969015528433498
1	-0.705976989914652	-0.925906929152974	-0.712975832500018	-0.733205621937851
1	0.438017870969147	-0.99265789333389	-0.866334949557825	0.419064724547353
1	-0.407877274513187	-0.555143349596832	-0.807079727671612	-0.180298571093147
1	0.379320101523455	-0.875704729871687	0.467636780565435	0.522833725215324
1	0.373618149838232	-0.318651874232409	-0.39272765880112	0.744531636007378
-1	0.0956537244355555	0.0984359276939351	-0.212538635922847	-0.712244798295314
-1	0.498857119818617	-0.374139037623135	0.39423376852378	0.564615929296527
-1	-0.195910553073469	0.33294641567997	0.630181647664952	-0.357690620868323
1	0.0844303421137995	-0.30463922736451	-0.71276480504906	-0.489677536995
-1	-0.663665851421499	-0.522855973580319	0.967620121300043	0.0796562168186792
1	0.744303129494331	0.667660544471657	-0.959918132033161	0.95577204970446
-1	0.946164437544609	0.124276155198122	-0.584113808155113	-0.447640488598328
-1	-0.56636685578449	0.805299715048307	0.176119915757384	0.14205755905344
-1	-0.970480232485794	0.337271167588081	-0.126638196002058	0.195587082391413
-1	0.286631706769872	0.999268965795296	-0.232062741756468	-0.187843091407718
1	-0.38689166185767	-0.430950878854352	-0.385024722379178	0.259176309806842
-1	-0.185324997261784	0.550610893196711	0.735271086793053	-0.316040671112035
-1	0.837060075177373	-0.0426856824395646	0.186499576636823	-0.103525876581448
1	-0.286271995532453	0.527616124380201	-0.999771493486954	0.427993179963899
1	0.058354059727096	-0.168310685627307	-0.658409235839923	-0.625419035379504
-1	-0.790025229468022	-0.158125742877892	0.130982785081017	-0.00121026812177627
1	-0.843173500077414	-0.511875911388488	-0.387210388382529	0.747159174525719
-1	0.821998968637548	0.0916481125595272	0.223690756235128	-0.662934817216794
-1	0.709206768176149	0.155463212707761	-0.533452121323651	0.175254008348684
-1	0.0526852668508353	-0.219094441840003	0.141097046966244	-0.604446455652102
-1	0.389005068405068	0.731926862956922	-0.284700563775702	0.476318826655074
1	-0.381199861588515	-0.720354207661168	-0.571670445414107	-0.498096356865995
-1	0.337042661075035	0.445368624034044	-0.862766977335684	-0.545057607602821
1	0.657678201635218	-0.606643706376964	-0.397817861939696	0.771234081020222
-1	0.43806633606463	0.616185545742598	0.102349809884257	-0.673449085873295
-1	-0.0621787184207601	0.988111912267335	-0.138039639749583	-0.254588037382154
-1	0.733623561325308	-0.150565606146383	0.187267355242403	0.558264791759786
