dim=3
num=72
-1	-0.462323718453908	0.72138096192916	0.581820981382309
1	0.0914279171691406	-0.268734333696186	-0.0318406676090511
-1	-0.461569768125922	0.899285456118772	0.278829985893718
1	0.861284295032399	0.580136493584205	-0.638026270846848
1	0.224619644332966	0.651540142321745	-0.708765362253769
1	-0.10141957695662	0.360136792697076	-0.732576673725889
-1	-0.87830663746144	0.99377381335654	-0.408302000448248
1	0.654868843804518	-0.193303409588199	-0.779427503132926
1	-0.349951257626503	0.79574855407502	-0.695690666183685
1	-0.0475949472969375	0.181953746444524	-0.27576213110041
1	0.734420328277359	-0.977115714911891	0.478269432428418
1	-0.148719987435602	0.207717856023329	-0.281887220815703
-1	-0.624395979393458	0.148997154621872	0.98547204676339
1	-0.796223967241228	-0.563852291351115	-0.933319537869338
1	0.823816498659466	0.864298209484806	-0.579161577662063
1	-0.948207751823686	0.379216205039628	-0.968600881271344
1	0.86552596365359	-0.147001002517995	-0.358745065219116
1	0.0354405143463241	0.940132281715112	-0.5689979202901
1	0.124923227878717	-0.117192562258426	-0.0853156284826415
1	0.361248484515235	-0.558620825204356	-0.0644828877712055
1	-0.336150001425366	0.586025179171015	-0.282668290325752
1	-0.445407883005872	-0.87313603324496	0.557252208496096
1	-0.116295703275267	-0.626660368231433	-0.556177713701584
1	0.573121858561934	-0.477023597563162	-0.788860361924796
-1	-0.718048720489279	0.917917329779788	0.557626104707656
-1	-0.474982462578911	0.831052345145052	-0.0576016190730043
1	0.799734074529137	-0.401743505802817	-0.583467650964608
1	-0.727089784912341	0.0868790890494731	-0.671045251037481
1	-0.917017065881294	-0.301020186068965	-0.917247996627003
1	0.0472673527185188	0.726356784685681	-0.675089581718244
1	0.803428407666938	0.014355536091307	-0.292382020173772
1	0.0499549345345958	0.539926034184138	-0.149877470522131
1	0.349348752456414	0.269224381665338	0.737434242729766
1	-0.136413786158158	0.168087951451581	0.00587657327106061
1	0.58757683243024	-0.707595894908344	-0.669977404954833
1	-0.56988470329432	-0.246510765164397	-0.977785048064676
1	-0.126624024997756	-0.400094309542372	0.0517550925965211
-1	0.972285990590363	0.561514409986098	0.843122680598461
1	-0.481015236806597	-0.609060216513025	-0.500853909878458
1	-0.611623039288271	-0.528390817124579	0.427884152824005
1	0.474500205123099	0.836436944006214	-0.353017152917114
-1	-0.88108813198334	0.769693450894995	0.508620866345531
1	0.503521658248977	0.231996344976126	-0.622008704404351
1	-0.292496424770214	0.175668784964675	-0.438172036520286
1	0.20496413819723	-0.0638521393127051	0.430168542745602
1	0.410655775764331	-0.314666617342581	-0.205525016042183
-1	0.998932153917352	0.652867637413027	0.945490579095432
1	-0.939462948562327	-0.826108622283725	0.126451094228053
-1	0.273155325685234	0.831142417076576	0.452841126105209
1	-0.135504700772234	-0.469029828658807	0.148986250697163
1	-0.649023560643673	-0.0390282082553153	-0.202384801210083
-1	-0.69044991009424	0.389086008718743	0.331651007445367
1	-0.641106273811826	0.46866496441358	-0.47728934580334
1	-0.178598271300363	-0.0734063615432971	0.521492889859478
1	0.644223656339675	-0.834127600227542	0.424236905492952
1	-0.510072870883193	-0.232678147606867	-0.374633450701196
1	-0.58704586214714	0.108328987429072	0.705606400829557
1	0.704671106163725	-0.610555193205623	-0.181258454537605
1	0.482393573728573	0.413963153685426	0.66254556628994
1	0.520531752854833	-0.154243457668574	0.93855103381842
1	-0.944220259759678	-0.36097364097879	-0.298973826365068
1	0.229005044898486	-0.643472864126541	-0.785303006780009
1	0.764212764689798	-0.10458595170853	0.547061851968552
1	-0.901482464699765	0.0517620495761568	0.216668418243839
1	-0.728235670238843	0.177530425217715	-0.273726001043676
1	-0.576002310764046	-0.583686604902002	-0.991981022056183
1	0.702214188735101	-0.216771803431572	0.0638205646834431
1	-0.172525423193595	-0.548458838625093	0.422641183912121
1	0.443379849867606	-0.353694666807398	-0.428473015049693
1	0.978873653327522	-0.172843483822813	0.975122855033317
1	0.669105441155427	-0.161638026666659	-0.377091577917846
1	-0.415840379621759	-0.234378011540686	-0.712432720564507
